latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.49532446111112,-49.70165575277778,950.7314,0.00000,296,2009,164203.521
69.49531697777778,-49.70165265555556,950.2881,0.00833,296,2009,103733.613
69.4953214388889,-49.70165780833334,950.1314,0.01667,296,2009,43276.917
69.49531716944445,-49.70164536111112,953.2341,0.02500,296,2009,-17158.632
69.4953125611111,-49.7016372388889,954.9066,0.03333,296,2009,-77582.120
69.49531675,-49.701638519444444,954.4447,0.04167,296,2009,-137997.276
69.495317925,-49.70164049444445,954.4814,0.05000,296,2009,-198399.871
69.49532065,-49.70164490555556,953.9504,0.05833,296,2009,-258793.416
69.49531976666667,-49.701638897222225,954.4619,0.06667,296,2009,-319175.374
69.49532131944444,-49.70163726666668,954.2774,0.07500,296,2009,-379546.906
69.49532135277778,-49.701635,954.3999,0.08333,296,2009,-439905.504
69.49532236944444,-49.70164025000001,953.7518,0.09167,296,2009,-500256.340
69.49532274444445,-49.70163513055556,953.9319,0.10000,296,2009,439405.410
69.49532374722223,-49.70163625000001,953.6786,0.10833,296,2009,379073.769
69.49532436666667,-49.7016366388889,953.5255,0.11667,296,2009,318751.737
69.49532559166667,-49.701639833333346,953.0577,0.12500,296,2009,258436.816
69.4953259888889,-49.701640661111114,952.9269,0.13333,296,2009,198133.754
69.4953264388889,-49.70164022777778,952.7827,0.14167,296,2009,137838.316
69.49532638611112,-49.70164001666668,952.7779,0.15000,296,2009,77552.816
69.49532616944444,-49.701639830555564,952.8483,0.15833,296,2009,17276.328
69.49532581666666,-49.70163945,952.964,0.16667,296,2009,-42991.099
69.49532596666667,-49.701640072222226,952.9204,0.17500,296,2009,-103249.010
69.49532632222223,-49.7016405,952.8614,0.18333,296,2009,-163499.044
69.4953266,-49.70164039166667,952.795,0.19167,296,2009,-223741.191
69.49532661388889,-49.70164005833334,952.8117,0.20000,296,2009,-283975.181
69.49532612777777,-49.7016398888889,952.9339,0.20833,296,2009,-344201.330
69.49532605277778,-49.70163993333334,952.9541,0.21667,296,2009,-404420.836
69.49532619444443,-49.70163978611112,952.9413,0.22500,296,2009,-464631.531
69.49532622222222,-49.70163928055556,952.9536,0.23333,296,2009,475167.606
69.49532651388888,-49.70163952222223,952.9009,0.24167,296,2009,414973.979
69.4953264111111,-49.70163834444445,952.9904,0.25000,296,2009,354787.621
69.49532636666669,-49.70163738055556,953.0165,0.25833,296,2009,294605.967
69.49532634444445,-49.70163693611112,953.0157,0.26667,296,2009,234430.181
69.49532649166667,-49.701636983333344,952.971,0.27500,296,2009,174257.999
69.49532649722224,-49.70163688888889,952.9717,0.28333,296,2009,114090.810
69.49532654166667,-49.701637047222235,952.9607,0.29167,296,2009,53929.236
69.49532657777777,-49.70163694166668,952.9398,0.30000,296,2009,-6222.277
69.49532645555556,-49.70163605555556,952.9926,0.30833,296,2009,-66360.111
69.49532640833334,-49.70163595555557,953.0134,0.31667,296,2009,-126486.145
69.4953264,-49.70163595000001,952.9964,0.32500,296,2009,-186604.965
69.49532643333333,-49.70163610555557,952.974,0.33333,296,2009,-246717.548
69.49532640277778,-49.70163587222223,952.9848,0.34167,296,2009,-306824.621
69.49532640277778,-49.70163604166667,952.9812,0.35000,296,2009,-366929.026
69.49532635277778,-49.70163600277778,952.987,0.35833,296,2009,-427030.495
69.49532636111111,-49.701636225,952.9734,0.36667,296,2009,-487129.436
69.4953263638889,-49.70163643888889,952.9654,0.37500,296,2009,452778.841
69.49532635555556,-49.70163658333335,952.9645,0.38333,296,2009,392687.685
69.49532645555556,-49.701636480555564,952.9401,0.39167,296,2009,332598.769
69.49532648611111,-49.70163656666667,952.933,0.40000,296,2009,272512.083
69.495326525,-49.701636625000006,952.9219,0.40833,296,2009,212428.334
69.49532650277777,-49.70163666111112,952.9246,0.41667,296,2009,152346.125
69.49532635,-49.701636630555555,952.9573,0.42500,296,2009,92266.418
69.49532632777776,-49.70163662777779,952.9407,0.43333,296,2009,32190.547
