latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.49532398055555,-49.701664975,954.088,23.24167,303,2009,-49977.892
69.49532291666667,-49.70167114166668,952.3919,23.25000,303,2009,-112847.672
69.49532285555554,-49.70167269166669,952.5707,23.25833,303,2009,-175622.539
69.49532180555556,-49.7016749,952.7386,23.26667,303,2009,-238138.412
69.49532074166667,-49.701672050000006,952.7532,23.27500,303,2009,-300349.308
69.49532088333333,-49.70167238888889,952.8197,23.28333,303,2009,-362242.478
69.49532045833334,-49.70166888333333,952.9418,23.29167,303,2009,-423821.517
69.49532042777778,-49.70166712499999,953.0871,23.30000,303,2009,-485096.508
69.49532061666667,-49.70166576666667,953.098,23.30833,303,2009,453918.826
69.49532063888888,-49.70166420000002,953.0827,23.31667,303,2009,393207.896
69.49532092777778,-49.701665377777786,953.0237,23.32500,303,2009,332762.191
69.49532114444445,-49.70166498333334,952.972,23.33333,303,2009,272569.947
69.49532113055555,-49.70166507222223,952.9338,23.34167,303,2009,212622.794
69.49532111111111,-49.701665358333344,952.9334,23.35000,303,2009,152909.794
69.49532102222223,-49.70166539722223,952.9167,23.35833,303,2009,93419.151
69.495320975,-49.70166620555556,952.8832,23.36667,303,2009,34142.601
69.49532086944444,-49.70166661111113,952.8789,23.37500,303,2009,-24927.798
69.49532082222221,-49.70166665833334,952.8744,23.38333,303,2009,-83803.807
69.49532083888889,-49.70166677777779,952.8709,23.39167,303,2009,-142493.605
69.49532081944443,-49.701666825000004,952.8729,23.40000,303,2009,-201009.165
69.49532088611112,-49.70166654166667,952.8765,23.40833,303,2009,-259355.436
69.49532093611111,-49.70166664722223,952.8659,23.41667,303,2009,-317537.836
69.49532090000001,-49.701666375,952.8784,23.42500,303,2009,-375559.016
69.495320925,-49.70166621666667,952.8906,23.43333,303,2009,-433424.373
69.49532092777778,-49.70166614722224,952.8989,23.44167,303,2009,-491135.905
69.49532091944444,-49.701666208333336,952.9112,23.45000,303,2009,451299.576
69.49532086666667,-49.70166613055556,952.9117,23.45833,303,2009,393872.870
69.49532084166667,-49.70166596944445,952.9098,23.46667,303,2009,336581.030
69.49532081944443,-49.701666,952.9112,23.47500,303,2009,279422.091
69.49532080555555,-49.7016660138889,952.9081,23.48333,303,2009,222388.864
69.49532078333334,-49.70166607777778,952.9087,23.49167,303,2009,165478.354
69.49532079166667,-49.701666108333335,952.9086,23.50000,303,2009,108686.877
69.49532079444444,-49.7016662,952.9153,23.50833,303,2009,52010.210
69.49532079166667,-49.70166639166668,952.9146,23.51667,303,2009,-4554.360
69.4953208138889,-49.70166665277779,952.9075,23.52500,303,2009,-61014.648
69.49532083333334,-49.70166658055556,952.8991,23.53333,303,2009,-117370.972
69.4953208361111,-49.70166646388889,952.8957,23.54167,303,2009,-173625.815
69.49532079444444,-49.701666452777786,952.8986,23.55000,303,2009,-229782.651
69.49532077222224,-49.70166636111111,952.9069,23.55833,303,2009,-285844.963
69.49532074166667,-49.701666272222226,952.9115,23.56667,303,2009,-341815.250
69.49532071944446,-49.70166617777779,952.9151,23.57500,303,2009,-397695.116
69.4953207111111,-49.7016663,952.916,23.58333,303,2009,-453487.319
69.495320675,-49.70166640277778,952.9187,23.59167,303,2009,490807.498
69.49532066388889,-49.701666458333335,952.9158,23.60000,303,2009,435184.042
69.49532066111111,-49.70166648611112,952.9087,23.60833,303,2009,379640.699
69.49532065,-49.70166648611112,952.9084,23.61667,303,2009,324174.884
69.49532064444445,-49.701666538888894,952.9113,23.62500,303,2009,268787.405
69.49532065833334,-49.701666700000004,952.9112,23.63333,303,2009,213474.851
69.49532066388889,-49.701666722222235,952.9116,23.64167,303,2009,158233.132
69.49532068055554,-49.70166670277778,952.9137,23.65000,303,2009,103060.625
69.49532068055554,-49.701666672222224,952.9097,23.65833,303,2009,47957.390
69.49532068333332,-49.70166664444445,952.9062,23.66667,303,2009,-7078.518
69.49532067777778,-49.70166656388889,952.9047,23.67500,303,2009,-62049.460
69.49532068055554,-49.70166650000001,952.903,23.68333,303,2009,-116956.343
69.49532068333332,-49.70166649722223,952.9007,23.69167,303,2009,-171800.016
69.49532068055554,-49.70166645555556,952.903,23.70000,303,2009,-226582.359
69.49532067777778,-49.70166643333334,952.9041,23.70833,303,2009,-281305.537
69.49532068055554,-49.701666430555555,952.9051,23.71667,303,2009,-335969.704
69.49532067222222,-49.70166645000001,952.9029,23.72500,303,2009,-390576.530
69.49532067222222,-49.701666477777785,952.8993,23.73333,303,2009,-445127.375
69.49532065833334,-49.70166649166667,952.8989,23.74167,303,2009,-499620.248
69.49532066944444,-49.70166656388889,952.8976,23.75000,303,2009,445942.696
69.49532066666667,-49.7016665888889,952.8999,23.75833,303,2009,391559.004
69.49532066388889,-49.70166661666668,952.8984,23.76667,303,2009,337229.227
69.49532066111111,-49.70166664166668,952.8979,23.77500,303,2009,282956.047
69.49532066111111,-49.70166666944445,952.896,23.78333,303,2009,228739.738
69.49532066111111,-49.70166670277778,952.8962,23.79167,303,2009,174574.432
69.49532066388889,-49.70166673888889,952.8963,23.80000,303,2009,120457.481
69.49532066944444,-49.70166675277779,952.8942,23.80833,303,2009,66385.676
69.495320675,-49.70166675000001,952.8949,23.81667,303,2009,12358.489
69.49532066944444,-49.70166678055556,952.895,23.82500,303,2009,-41626.049
69.49532067222222,-49.70166679722222,952.8949,23.83333,303,2009,-95568.622
69.49532066666667,-49.701666783333344,952.8934,23.84167,303,2009,-149470.367
69.49532066666667,-49.70166675833334,952.8939,23.85000,303,2009,-203332.679
