latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.4954309138889,-49.70101331111111,954.8844,0.00000,161,2009,-31328.351
69.49542573055555,-49.70101260000001,953.4823,0.00833,161,2009,-77528.753
69.49542434166668,-49.70100958611111,953.1554,0.01667,161,2009,-123733.119
69.49542285277778,-49.701012108333344,952.9054,0.02500,161,2009,-169941.880
69.495421775,-49.70100813611112,952.8441,0.03333,161,2009,-216154.805
69.49542101388889,-49.70100581666667,952.8775,0.04167,161,2009,-262372.276
69.4954206027778,-49.701005391666676,952.9657,0.05000,161,2009,-308593.341
69.49542094444443,-49.701004997222235,953.0601,0.05833,161,2009,-354818.514
69.49542103333333,-49.701006500000005,953.0848,0.06667,161,2009,-401047.650
69.49542115,-49.701007097222224,953.0757,0.07500,161,2009,-447280.414
69.49542119722223,-49.70100674166667,953.0964,0.08333,161,2009,-493517.233
69.49542116388889,-49.7010071138889,953.1015,0.09167,161,2009,460243.283
69.49542120277778,-49.701008050000006,953.1228,0.10000,161,2009,413996.900
69.49542124722223,-49.70100791111112,953.106,0.10833,161,2009,367747.011
69.49542118055555,-49.701008013888895,953.0807,0.11667,161,2009,321496.604
69.49542108888889,-49.70100743888889,953.0877,0.12500,161,2009,275247.010
69.49542100555557,-49.701007025,953.0826,0.13333,161,2009,228996.831
69.49542091388889,-49.70100667222222,953.078,0.14167,161,2009,182744.755
69.495420925,-49.70100705000001,953.0946,0.15000,161,2009,136493.099
69.49542089166667,-49.70100706666667,953.1051,0.15833,161,2009,90241.109
69.49542099444443,-49.70100715277779,953.1119,0.16667,161,2009,43989.184
69.49542105,-49.7010072,953.13,0.17500,161,2009,-2262.356
69.4954211138889,-49.70100710833333,953.1352,0.18333,161,2009,-48514.241
69.49542115,-49.70100724166668,953.1325,0.19167,161,2009,-94765.865
69.49542119722223,-49.70100750277778,953.141,0.20000,161,2009,-141016.959
69.49542120555556,-49.70100777222223,953.1376,0.20833,161,2009,-187268.519
69.49542125277777,-49.70100786666667,953.1271,0.21667,161,2009,-233522.005
69.49542125555556,-49.70100797500001,953.1258,0.22500,161,2009,-279775.750
69.49542124722223,-49.70100799722223,953.125,0.23333,161,2009,-326031.008
69.49542121666666,-49.70100785000001,953.1258,0.24167,161,2009,-372286.871
69.49542118888888,-49.70100781944445,953.1258,0.25000,161,2009,-418543.759
69.49542116111111,-49.70100759166667,953.1362,0.25833,161,2009,-464801.119
69.49542113055554,-49.701007344444456,953.1465,0.26667,161,2009,488941.747
69.49542109444444,-49.701007175,953.152,0.27500,161,2009,442681.923
69.49542107499998,-49.70100708055557,953.1535,0.28333,161,2009,396421.705
69.49542103055556,-49.70100689166667,953.1579,0.29167,161,2009,350160.579
69.49542096111111,-49.70100653888889,953.1601,0.30000,161,2009,303898.341
69.49542093055555,-49.70100645277778,953.1617,0.30833,161,2009,257635.404
69.4954209,-49.701006313888904,953.1688,0.31667,161,2009,211371.548
69.49542085555554,-49.701006077777784,953.1779,0.32500,161,2009,165106.606
69.49542083611111,-49.70100593055556,953.1825,0.33333,161,2009,118840.788
69.49542080833332,-49.70100584722223,953.1899,0.34167,161,2009,72575.630
69.49542080277777,-49.701005969444445,953.1954,0.35000,161,2009,26310.787
69.4954208111111,-49.70100602500001,953.1971,0.35833,161,2009,-19954.901
69.495420825,-49.701006075,953.1966,0.36667,161,2009,-66222.325
69.49542081666667,-49.70100614444445,953.1952,0.37500,161,2009,-112491.390
69.49542084166667,-49.70100626111112,953.192,0.38333,161,2009,-158764.327
69.49542086666668,-49.701006419444454,953.191,0.39167,161,2009,-205040.435
69.49542088333334,-49.701006527777785,953.1843,0.40000,161,2009,-251318.429
69.49542091111111,-49.70100671111111,953.1811,0.40833,161,2009,-297595.478
69.495420925,-49.70100675833334,953.1775,0.41667,161,2009,-343871.503
69.49542094166665,-49.70100680277778,953.1763,0.42500,161,2009,-390145.994
69.49542094722221,-49.7010068,953.1736,0.43333,161,2009,-436418.797
69.49542095555556,-49.70100681666668,953.1718,0.44167,161,2009,-482689.122
69.49542095555556,-49.70100681944445,953.1716,0.45000,161,2009,471043.730
69.49542095,-49.70100675833334,953.1749,0.45833,161,2009,424774.702
69.49542094722221,-49.7010067138889,953.1706,0.46667,161,2009,378508.453
69.49542094166665,-49.70100671944446,953.1701,0.47500,161,2009,332241.473
69.49542092222222,-49.70100666388889,953.1679,0.48333,161,2009,285976.084
69.49542090833333,-49.701006591666676,953.1651,0.49167,161,2009,239711.451
69.49542090277778,-49.70100656388889,953.1643,0.50000,161,2009,193447.492
69.4954208861111,-49.70100652222223,953.1648,0.50833,161,2009,147184.295
69.49542087500002,-49.70100647499999,953.1652,0.51667,161,2009,100921.724
69.49542086666668,-49.701006447222234,953.1669,0.52500,161,2009,54659.304
69.49542085555554,-49.70100643888889,953.1678,0.53333,161,2009,8396.788
69.49542084444444,-49.70100639444445,953.1693,0.54167,161,2009,-37866.757
69.49542082222223,-49.70100632777778,953.1705,0.55000,161,2009,-84129.646
69.49542081388888,-49.70100630833333,953.175,0.55833,161,2009,-130392.542
69.4954208,-49.70100626666667,953.1753,0.56667,161,2009,-176655.876
69.49542080277777,-49.70100629166668,953.1766,0.57500,161,2009,-222920.387
69.49542079722222,-49.701006294444454,953.1779,0.58333,161,2009,-269185.636
69.49542079444444,-49.701006313888904,953.1784,0.59167,161,2009,-315451.241
69.49542079722222,-49.70100633333334,953.1792,0.60000,161,2009,-361716.709
69.49542079722222,-49.701006347222226,953.1787,0.60833,161,2009,-407980.765
69.49542079722222,-49.70100635555556,953.1795,0.61667,161,2009,-454242.065
69.49542079722222,-49.701006347222226,953.1795,0.62500,161,2009,-500505.034
69.49542080277777,-49.701006372222224,953.1773,0.63333,161,2009,453231.927
69.49542080555555,-49.70100638611112,953.1762,0.64167,161,2009,406964.219
69.4954208111111,-49.70100642500001,953.1755,0.65000,161,2009,360693.212
69.49542082222223,-49.701006472222225,953.174,0.65833,161,2009,314418.182
69.49542083055556,-49.70100653888889,953.1717,0.66667,161,2009,268139.639
69.49542083611111,-49.701006591666676,953.1691,0.67500,161,2009,221856.526
69.49542084722222,-49.70100666944444,953.1666,0.68333,161,2009,175569.757
69.49542086944446,-49.70100678611112,953.1632,0.69167,161,2009,129278.252
69.4954208861111,-49.70100688333334,953.1599,0.70000,161,2009,82982.953
69.49542090555556,-49.70100697222223,953.1576,0.70833,161,2009,36684.037
69.49542091666667,-49.70100703888889,953.1552,0.71667,161,2009,-9619.122
69.495420925,-49.70100708055557,953.1532,0.72500,161,2009,-55925.867
69.49542093333334,-49.70100713611111,953.1512,0.73333,161,2009,-102237.071
69.49542094444443,-49.701007180555564,953.1508,0.74167,161,2009,-148551.193
69.49542095277778,-49.701007233333335,953.1506,0.75000,161,2009,-194869.937
69.49542095277778,-49.701007233333335,953.1504,0.75833,161,2009,-241193.153
69.49542095,-49.70100722222223,953.1502,0.76667,161,2009,-287521.013
69.49542095277778,-49.701007225000005,953.149,0.77500,161,2009,-333852.911
69.49542094444443,-49.701007191666676,953.1479,0.78333,161,2009,-380190.353
69.49542093611112,-49.70100713888889,953.1486,0.79167,161,2009,-426536.768
69.49542092777777,-49.70100709166667,953.1474,0.80000,161,2009,-472891.330
69.49542091944446,-49.701007036111115,953.1477,0.80833,161,2009,480750.955
