site,lat,lon,elev
106,69.57167771138889,-49.304528796944446,1176.40
120,69.57137217166667,-49.28407744638889,1190.97
121,69.57814215111111,-49.28158328777778,1192.72
122,69.57334265638889,-49.288177724722225,1187.69
