site,lat,lon,elev
106,69.57342355472223,-49.297630481666666,1179.38
120,69.57311061055556,-49.277331035833335,1193.83
121,69.57990914972223,-49.27472024111111,1196.16
122,69.57499941805555,-49.28146606611111,1191.12
