site,lat,lon,elev
ST200,69.50779512722222,-49.65264646055556,1004.95
ST201,69.50504730861111,-49.6394678675,989.72
ST202,69.50500524777777,-49.665930405,987.58
ST203,69.51317808472223,-49.652773923055555,1008.40
