year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,8,69.49480,29.0,-49.670044,29.0,925.31,0.83,29.0
2022,9,69.49477,30.0,-49.670178,30.0,925.12,0.56,30.0
2022,10,69.49475,31.0,-49.670311,31.0,925.21,0.57,31.0
2022,11,69.49473,30.0,-49.670446,30.0,924.34,0.53,30.0
2022,12,69.49470,31.0,-49.670582,31.0,924.26,0.72,31.0
2023,1,69.49468,31.0,-49.670715,31.0,924.86,0.79,31.0
2023,2,69.49465,28.0,-49.670847,28.0,926.49,0.97,28.0
2023,3,69.49462,31.0,-49.670975,31.0,928.14,1.11,31.0
2023,4,69.49460,30.0,-49.671111,30.0,927.75,0.98,30.0
2023,5,69.49458,31.0,-49.671247,31.0,928.10,0.97,31.0
2023,6,69.49455,30.0,-49.671387,30.0,928.62,1.06,30.0
2023,7,69.49452,31.0,-49.671536,31.0,928.60,0.93,31.0
2023,8,nan,14.0,nan,14.0,0.00,0.00,14.0
2023,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
