date,lat,lon,elev_ATM_m,distance_km,slope_S2N_deg,slope_W2E_deg
1997-05-21,74.9931,-29.8604,2631.59,3.695,-0.0036,-0.0198
1999-05-18,75.0017,-29.979,2667.61,0.155,-0.0016,0.0074
