date,lat,lon,elev_ATM_m,distance_km,slope_S2N_deg,slope_W2E_deg
2012-04-12,69.6645,-32.9757,2599.42,3.99,0.0071,-0.0015
2015-04-24,69.7146,-33.0156,2615.89,1.784,0.0007,-0.0124
