year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,8,77.44138,19.0,-51.083413,19.0,2453.28,0.70,19.0
2021,9,77.44138,30.0,-51.083437,30.0,2453.21,0.51,30.0
2021,10,77.44138,31.0,-51.083460,31.0,2452.90,0.51,31.0
2021,11,77.44139,30.0,-51.083495,30.0,2452.62,0.51,30.0
2021,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,6,nan,11.0,nan,11.0,0.00,0.00,11.0
2022,7,77.44142,31.0,-51.083667,31.0,2452.58,1.37,31.0
2022,8,77.44143,31.0,-51.083690,31.0,2451.39,1.62,31.0
2022,9,77.44142,30.0,-51.083720,30.0,2451.45,1.44,30.0
2022,10,77.44142,31.0,-51.083739,31.0,2450.95,1.45,31.0
2022,11,77.44141,25.0,-51.083767,25.0,2449.76,1.53,25.0
2022,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,4,nan,1.0,nan,1.0,0.00,0.00,1.0
2023,5,77.44143,31.0,-51.083867,31.0,2452.35,1.80,31.0
2023,6,77.44144,30.0,-51.083867,30.0,2452.36,1.92,30.0
2023,7,77.44144,31.0,-51.083847,31.0,2453.58,1.58,31.0
2023,8,77.44144,31.0,-51.083880,31.0,2453.45,1.70,31.0
2023,9,77.44144,30.0,-51.083929,30.0,2452.94,2.19,30.0
2023,10,77.44144,31.0,-51.083955,31.0,2452.33,2.59,31.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
