year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,79.83490,31.0,-25.163247,31.0,864.18,3.44,31.0
2021,2,79.83490,28.0,-25.163189,28.0,864.09,3.11,28.0
2021,3,79.83491,31.0,-25.163159,31.0,864.35,4.06,31.0
2021,4,79.83491,30.0,-25.163100,30.0,866.43,2.29,30.0
2021,5,79.83492,31.0,-25.163072,31.0,865.72,0.73,31.0
2021,6,79.83493,30.0,-25.163030,30.0,866.19,0.63,30.0
2021,7,79.83493,31.0,-25.162985,31.0,865.94,0.54,31.0
2021,8,79.83494,31.0,-25.162932,31.0,865.33,0.73,31.0
2021,9,79.83495,30.0,-25.162881,30.0,865.20,0.80,30.0
2021,10,79.83495,31.0,-25.162834,31.0,864.80,1.69,31.0
2021,11,79.83496,30.0,-25.162787,30.0,865.79,3.86,30.0
2021,12,79.83497,31.0,-25.162726,31.0,864.49,3.22,31.0
2022,1,79.83497,31.0,-25.162680,31.0,863.71,2.70,31.0
2022,2,79.83497,28.0,-25.162621,28.0,863.22,2.87,28.0
2022,3,79.83498,31.0,-25.162534,31.0,864.93,3.63,31.0
2022,4,79.83499,30.0,-25.162537,30.0,866.12,2.51,30.0
2022,5,79.83500,31.0,-25.162504,31.0,867.98,1.19,31.0
2022,6,79.83501,30.0,-25.162459,30.0,868.03,1.79,30.0
2022,7,79.83501,31.0,-25.162435,31.0,866.03,1.53,31.0
2022,8,79.83502,31.0,-25.162368,31.0,866.70,1.38,31.0
2022,9,79.83503,30.0,-25.162314,30.0,866.46,2.36,30.0
2022,10,79.83503,30.0,-25.162245,30.0,866.38,2.33,30.0
2022,11,79.83504,30.0,-25.162201,30.0,865.70,4.17,30.0
2022,12,79.83505,31.0,-25.162132,31.0,865.48,4.06,31.0
2023,1,79.83505,31.0,-25.162088,31.0,864.97,4.12,31.0
2023,2,79.83506,28.0,-25.161976,28.0,868.36,5.27,28.0
2023,3,79.83507,31.0,-25.161974,31.0,868.58,5.86,31.0
2023,4,79.83507,30.0,-25.161952,30.0,869.10,1.75,30.0
2023,5,79.83508,31.0,-25.161917,31.0,869.16,1.93,31.0
2023,6,79.83509,30.0,-25.161878,30.0,869.77,1.75,30.0
2023,7,79.83509,31.0,-25.161838,31.0,867.92,1.23,31.0
2023,8,79.83510,31.0,-25.161792,31.0,868.49,1.33,31.0
2023,9,79.83510,30.0,-25.161726,30.0,866.62,2.47,30.0
2023,10,79.83511,30.0,-25.161671,30.0,866.66,2.81,30.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
