year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,72.89338,31.0,-54.295706,31.0,203.71,1.95,31.0
2021,2,72.89338,28.0,-54.295702,28.0,204.07,2.25,28.0
2021,3,72.89338,31.0,-54.295702,31.0,205.21,2.11,31.0
2021,4,72.89338,30.0,-54.295715,30.0,205.52,1.48,30.0
2021,5,72.89337,31.0,-54.295718,31.0,205.85,0.44,31.0
2021,6,72.89338,30.0,-54.295733,30.0,205.53,0.59,30.0
2021,7,72.89338,31.0,-54.295750,31.0,204.41,0.59,31.0
2021,8,72.89337,31.0,-54.295764,31.0,203.00,0.63,31.0
2021,9,72.89337,30.0,-54.295771,30.0,202.58,0.50,30.0
2021,10,72.89337,31.0,-54.295768,31.0,202.48,0.73,31.0
2021,11,72.89337,30.0,-54.295773,30.0,202.07,2.22,30.0
2021,12,72.89337,31.0,-54.295768,31.0,201.51,2.70,31.0
2022,1,72.89337,31.0,-54.295774,31.0,201.10,2.14,31.0
2022,2,72.89337,28.0,-54.295767,28.0,200.80,2.20,28.0
2022,3,72.89337,31.0,-54.295765,31.0,203.88,3.13,31.0
2022,4,72.89337,30.0,-54.295775,30.0,203.02,1.35,30.0
2022,5,72.89337,31.0,-54.295797,31.0,204.31,0.70,31.0
2022,6,72.89337,30.0,-54.295798,30.0,204.55,0.71,30.0
2022,7,72.89337,31.0,-54.295815,31.0,203.13,0.93,31.0
2022,8,72.89337,31.0,-54.295836,31.0,201.50,0.88,31.0
2022,9,72.89337,30.0,-54.295840,30.0,200.83,1.09,30.0
2022,10,72.89337,31.0,-54.295834,31.0,200.26,2.13,31.0
2022,11,72.89337,30.0,-54.295825,30.0,199.25,3.27,30.0
2022,12,72.89337,31.0,-54.295838,31.0,197.79,3.91,31.0
2023,1,72.89337,31.0,-54.295843,31.0,201.05,3.48,31.0
2023,2,72.89337,28.0,-54.295818,28.0,199.20,2.77,28.0
2023,3,72.89337,31.0,-54.295819,31.0,200.34,4.87,31.0
2023,4,72.89337,30.0,-54.295839,30.0,201.61,1.83,30.0
2023,5,72.89337,31.0,-54.295850,31.0,202.19,0.80,31.0
2023,6,72.89337,30.0,-54.295854,30.0,202.82,0.73,30.0
2023,7,72.89337,31.0,-54.295861,31.0,203.06,0.68,31.0
2023,8,72.89338,31.0,-54.295815,31.0,201.77,1.62,31.0
2023,9,72.89338,30.0,-54.295797,30.0,200.14,1.99,30.0
2023,10,72.89338,31.0,-54.295795,31.0,201.65,2.20,31.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
