year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,61.09863,31.0,-46.833574,31.0,608.92,5.26,31.0
2021,2,61.09870,28.0,-46.833212,28.0,595.27,45.03,28.0
2021,3,61.09858,31.0,-46.833598,31.0,611.08,9.26,31.0
2021,4,61.12332,30.0,-46.826403,30.0,588.75,26.75,30.0
2021,5,61.09874,31.0,-46.833348,31.0,568.81,19.77,31.0
2021,6,61.09856,30.0,-46.833535,30.0,586.29,32.16,30.0
2021,7,61.09848,31.0,-46.833660,31.0,609.80,1.54,31.0
2021,8,61.09844,31.0,-46.833678,31.0,608.44,0.94,31.0
2021,9,61.09840,30.0,-46.833697,30.0,606.76,2.26,30.0
2021,10,61.09838,31.0,-46.833708,31.0,606.13,3.19,31.0
2021,11,61.09836,30.0,-46.833706,30.0,605.04,4.50,30.0
2021,12,61.09834,31.0,-46.833736,31.0,603.91,2.64,31.0
2022,1,61.09832,31.0,-46.833760,31.0,604.54,4.93,31.0
2022,2,61.09821,28.0,-46.833570,28.0,581.73,54.32,28.0
2022,3,61.09829,31.0,-46.833658,31.0,595.32,39.35,31.0
2022,4,61.09825,30.0,-46.833507,30.0,556.75,41.56,30.0
2022,5,61.09824,31.0,-46.832675,31.0,480.67,31.64,31.0
2022,6,61.09826,30.0,-46.833542,30.0,571.95,55.74,30.0
2022,7,61.09816,31.0,-46.833805,31.0,606.24,2.78,31.0
2022,8,61.09813,30.0,-46.833825,30.0,603.79,2.78,30.0
2022,9,61.10995,30.0,-46.808647,30.0,678.34,2.45,30.0
2022,10,61.10992,31.0,-46.808649,31.0,677.78,1.38,31.0
2022,11,61.10992,30.0,-46.808668,30.0,678.00,2.61,30.0
2022,12,61.10991,31.0,-46.808689,31.0,676.80,0.00,31.0
2023,1,61.10991,31.0,-46.808689,31.0,676.80,0.00,31.0
2023,2,61.10991,28.0,-46.808689,28.0,676.80,0.00,28.0
2023,3,61.10991,29.0,-46.808689,29.0,676.80,0.00,29.0
2023,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
