year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,8,69.49480,29.0,-49.670044,29.0,925.22,0.58,29.0
2022,9,69.49477,30.0,-49.670177,30.0,925.05,0.51,30.0
2022,10,69.49475,31.0,-49.670311,31.0,925.11,0.47,31.0
2022,11,69.49473,30.0,-49.670445,30.0,924.30,0.41,30.0
2022,12,69.49470,31.0,-49.670582,31.0,924.24,0.55,31.0
2023,1,69.49468,31.0,-49.670715,31.0,924.91,0.73,31.0
2023,2,69.49465,28.0,-49.670846,28.0,926.41,0.88,28.0
2023,3,69.49462,31.0,-49.670974,31.0,928.13,1.01,31.0
2023,4,69.49460,30.0,-49.671111,30.0,927.64,1.00,30.0
2023,5,69.49458,31.0,-49.671247,31.0,928.03,0.79,31.0
2023,6,69.49455,30.0,-49.671387,30.0,928.56,0.99,30.0
2023,7,69.49452,31.0,-49.671536,31.0,928.50,0.74,31.0
2023,8,69.49449,31.0,-49.671708,31.0,928.01,0.85,31.0
2023,9,69.49447,30.0,-49.671841,30.0,926.91,0.98,30.0
2023,10,69.49445,31.0,-49.671966,31.0,927.59,0.89,31.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
