year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,72.88614,25.0,-53.602814,25.0,908.88,7.08,25.0
2021,2,72.88608,23.0,-53.603260,23.0,912.52,4.35,23.0
2021,3,72.88607,21.0,-53.603595,21.0,914.19,5.45,21.0
2021,4,72.88602,29.0,-53.604137,29.0,907.19,27.13,29.0
2021,5,72.88601,31.0,-53.604576,31.0,912.46,2.12,31.0
2021,6,72.88598,30.0,-53.605038,30.0,912.53,3.40,30.0
2021,7,72.88595,31.0,-53.605495,31.0,911.76,3.10,31.0
2021,8,72.88591,31.0,-53.605996,31.0,910.30,2.93,31.0
2021,9,72.88589,30.0,-53.606458,30.0,909.70,3.94,30.0
2021,10,72.88586,30.0,-53.606881,30.0,910.51,2.64,30.0
2021,11,72.88584,30.0,-53.607332,30.0,896.16,79.10,30.0
2021,12,72.88581,31.0,-53.607760,31.0,906.18,8.21,31.0
2022,1,72.88579,31.0,-53.608295,31.0,909.75,5.95,31.0
2022,2,72.88574,28.0,-53.608677,28.0,912.11,5.34,28.0
2022,3,72.88570,31.0,-53.609116,31.0,906.45,6.87,31.0
2022,4,72.88568,30.0,-53.609540,30.0,908.07,6.82,30.0
2022,5,72.88567,31.0,-53.609981,31.0,910.95,1.29,31.0
2022,6,72.88564,30.0,-53.610429,30.0,910.29,5.57,30.0
2022,7,72.88561,31.0,-53.610889,31.0,909.52,4.29,31.0
2022,8,72.88559,31.0,-53.611370,31.0,910.38,3.04,31.0
2022,9,72.88556,30.0,-53.611800,30.0,906.89,6.60,30.0
2022,10,72.88553,31.0,-53.612256,31.0,908.97,4.11,31.0
2022,11,72.88553,30.0,-53.612666,30.0,908.74,4.99,30.0
2022,12,72.88549,31.0,-53.613158,31.0,904.85,5.91,31.0
2023,1,72.88545,31.0,-53.613594,31.0,908.01,7.58,31.0
2023,2,72.88542,28.0,-53.613993,28.0,908.29,5.01,28.0
2023,3,72.88539,31.0,-53.614411,31.0,906.27,4.95,31.0
2023,4,72.88538,30.0,-53.614839,30.0,910.80,4.01,30.0
2023,5,72.88534,31.0,-53.615283,31.0,909.76,5.12,31.0
2023,6,72.88532,30.0,-53.615715,30.0,907.48,10.53,30.0
2023,7,72.88530,31.0,-53.616198,31.0,911.40,4.88,31.0
2023,8,72.88528,31.0,-53.616628,31.0,904.15,27.66,31.0
2023,9,72.88525,30.0,-53.617101,30.0,911.48,2.86,30.0
2023,10,72.88523,31.0,-53.617531,31.0,912.02,3.96,31.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
