year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,7,nan,1.0,nan,1.0,0.00,0.00,1.0
2022,8,69.59538,30.0,-49.279164,30.0,1165.98,0.64,30.0
2022,9,69.59532,30.0,-49.279383,30.0,1165.75,0.61,30.0
2022,10,69.59527,31.0,-49.279585,31.0,1165.11,0.53,31.0
2022,11,69.59522,30.0,-49.279778,30.0,1163.62,0.73,30.0
2022,12,69.59516,31.0,-49.279982,31.0,1162.91,0.55,31.0
2023,1,69.59511,31.0,-49.280189,31.0,1163.16,0.62,31.0
2023,2,69.59505,28.0,-49.280386,28.0,1164.30,0.89,28.0
2023,3,69.59500,31.0,-49.280580,31.0,1165.73,1.12,31.0
2023,4,69.59494,30.0,-49.280783,30.0,1164.90,0.97,30.0
2023,5,69.59488,31.0,-49.280987,31.0,1164.86,0.84,31.0
2023,6,69.59483,30.0,-49.281198,30.0,1165.35,1.09,30.0
2023,7,69.59477,31.0,-49.281428,31.0,1164.70,0.69,31.0
2023,8,69.59470,31.0,-49.281682,31.0,1164.01,0.80,31.0
2023,9,69.59464,30.0,-49.281867,30.0,1161.62,1.11,30.0
2023,10,69.59460,31.0,-49.282045,31.0,1161.52,1.52,31.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
