year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,6,nan,15.0,nan,15.0,0.00,0.00,15.0
2022,7,66.48232,31.0,-46.293339,31.0,2123.54,0.62,31.0
2022,8,66.48232,31.0,-46.293392,31.0,2123.31,0.99,31.0
2022,9,66.48234,30.0,-46.293448,30.0,2122.15,1.54,30.0
2022,10,66.48234,31.0,-46.293511,31.0,2122.15,0.80,31.0
2022,11,66.48236,30.0,-46.293559,30.0,2121.10,0.80,30.0
2022,12,66.48236,31.0,-46.293616,31.0,2120.94,0.87,31.0
2023,1,66.48237,31.0,-46.293676,31.0,2121.17,1.43,31.0
2023,2,66.48238,28.0,-46.293728,28.0,2123.27,1.10,28.0
2023,3,66.48238,31.0,-46.293776,31.0,2124.03,1.19,31.0
2023,4,66.48238,30.0,-46.293822,30.0,2123.24,1.29,30.0
2023,5,66.48239,31.0,-46.293881,31.0,2122.90,0.94,31.0
2023,6,66.48241,30.0,-46.293950,30.0,2124.47,1.62,30.0
2023,7,66.48244,31.0,-46.293961,31.0,2124.06,1.33,31.0
2023,8,66.48245,27.0,-46.294001,27.0,2123.95,1.61,27.0
2023,9,66.48245,30.0,-46.294101,30.0,2122.98,1.62,30.0
2023,10,66.48246,31.0,-46.294171,31.0,2124.34,1.87,31.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
