year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2021,1,67.09430,31.0,-49.960890,31.0,642.20,2.16,31.0
2021,2,67.09429,28.0,-49.961056,28.0,641.98,1.85,28.0
2021,3,67.09426,31.0,-49.961227,31.0,641.15,2.20,31.0
2021,4,67.09424,30.0,-49.961399,30.0,643.03,1.00,30.0
2021,5,67.09421,31.0,-49.961608,31.0,642.57,0.44,31.0
2021,6,67.09418,30.0,-49.961895,30.0,642.08,0.45,30.0
2021,7,67.09414,31.0,-49.962234,31.0,640.83,0.51,31.0
2021,8,67.09411,31.0,-49.962558,31.0,639.09,0.81,31.0
2021,9,67.09409,30.0,-49.962731,30.0,637.34,0.52,30.0
2021,10,67.09408,31.0,-49.962859,31.0,637.07,0.98,31.0
2021,11,67.09406,30.0,-49.962969,30.0,637.50,2.39,30.0
2021,12,67.09405,31.0,-49.963120,31.0,635.15,3.23,31.0
2022,1,67.09402,31.0,-49.963259,31.0,636.81,2.71,31.0
2022,2,67.09401,28.0,-49.963402,28.0,636.12,2.25,28.0
2022,3,67.09399,31.0,-49.963548,31.0,637.12,3.70,31.0
2022,4,67.09397,30.0,-49.963724,30.0,638.78,2.07,30.0
2022,5,67.09395,31.0,-49.963883,31.0,638.83,0.67,31.0
2022,6,67.09392,30.0,-49.964106,30.0,638.38,0.53,30.0
2022,7,67.09388,31.0,-49.964451,31.0,637.02,0.79,31.0
2022,8,67.09385,31.0,-49.964707,31.0,634.86,0.92,31.0
2022,9,67.09380,30.0,-49.964979,30.0,632.27,0.97,30.0
2022,10,67.09378,31.0,-49.965144,31.0,632.94,1.47,31.0
2022,11,67.09376,30.0,-49.965299,30.0,631.49,3.36,30.0
2022,12,67.09375,31.0,-49.965461,31.0,632.24,3.18,31.0
2023,1,67.09372,31.0,-49.965615,31.0,629.51,3.86,31.0
2023,2,67.09370,28.0,-49.965756,28.0,630.69,3.83,28.0
2023,3,67.09368,31.0,-49.965925,31.0,630.71,6.81,31.0
2023,4,67.09367,30.0,-49.966090,30.0,633.80,2.11,30.0
2023,5,67.09364,31.0,-49.966274,31.0,634.49,1.19,31.0
2023,6,67.09363,30.0,-49.966490,30.0,634.94,1.02,30.0
2023,7,67.09358,31.0,-49.966862,31.0,632.84,1.17,31.0
2023,8,67.09354,31.0,-49.967143,31.0,632.15,1.40,31.0
2023,9,67.09351,30.0,-49.967346,30.0,631.79,1.99,30.0
2023,10,67.09350,30.0,-49.967483,30.0,632.54,2.80,30.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,12,nan,0.0,nan,0.0,0.00,0.00,0.0
