latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.49543034166666,-49.70087071388888,954.8761,18.16667,130,2009,-415012.081
69.49543375277779,-49.70087435,952.7284,18.17500,130,2009,-479616.716
69.49543973333333,-49.70087421111111,952.7812,18.18333,130,2009,456151.892
69.49543889166667,-49.70087086944445,952.7601,18.19167,130,2009,392362.327
69.49544189166666,-49.70087464722223,952.8906,18.20000,130,2009,329044.926
69.49544118055555,-49.700875075,953.1208,18.20833,130,2009,266203.783
69.49544132500002,-49.700876319444454,953.2024,18.21667,130,2009,203822.591
69.49544112222222,-49.70087577777778,953.2972,18.22500,130,2009,141880.536
69.4954420388889,-49.70087635000001,953.364,18.23333,130,2009,80350.021
69.49544248611112,-49.70087620555556,953.3475,18.24167,130,2009,19203.535
69.49544259722224,-49.70087707777779,953.3114,18.25000,130,2009,-41586.781
69.4954426027778,-49.70087831388889,953.2538,18.25833,130,2009,-102049.381
69.49544248333333,-49.700877633333334,953.2361,18.26667,130,2009,-162205.732
69.49544237500001,-49.70087740833334,953.2468,18.27500,130,2009,-222080.471
69.49544211388888,-49.70087759444446,953.244,18.28333,130,2009,-281694.190
69.49544180277776,-49.70087722777778,953.2323,18.29167,130,2009,-341067.452
69.49544174166667,-49.70087703055556,953.2481,18.30000,130,2009,-400218.474
69.49544163055556,-49.7008771138889,953.2703,18.30833,130,2009,-459164.691
69.49544155833334,-49.700876808333334,953.2733,18.31667,130,2009,482080.335
69.49544148611112,-49.70087679166667,953.28,18.32500,130,2009,423498.414
69.49544138611111,-49.7008769138889,953.2792,18.33333,130,2009,365077.869
69.49544127777777,-49.70087673055556,953.2735,18.34167,130,2009,306805.867
69.49544123611112,-49.70087684166667,953.2798,18.35000,130,2009,248670.315
69.49544118055555,-49.70087675277779,953.2849,18.35833,130,2009,190661.655
69.49544115555555,-49.7008765,953.2828,18.36667,130,2009,132774.318
69.495441075,-49.70087619444445,953.281,18.37500,130,2009,75001.992
69.49544110000001,-49.70087609722223,953.2799,18.38333,130,2009,17334.179
69.49544110277779,-49.700875772222226,953.2775,18.39167,130,2009,-40232.950
69.49544116666667,-49.70087557222222,953.2777,18.40000,130,2009,-97709.549
69.49544121111111,-49.70087547222222,953.2761,18.40833,130,2009,-155108.640
69.49544119722222,-49.700875413888895,953.268,18.41667,130,2009,-212440.994
69.49544112777778,-49.700875433333344,953.2646,18.42500,130,2009,-269717.051
69.495441075,-49.70087529444445,953.2598,18.43333,130,2009,-326944.994
69.49544106944444,-49.70087527777778,953.2639,18.44167,130,2009,-384130.780
69.49544106111111,-49.70087521111111,953.2654,18.45000,130,2009,-441276.882
69.49544106388889,-49.70087522222222,953.2695,18.45833,130,2009,-498385.856
69.49544106388889,-49.70087525277778,953.2725,18.46667,130,2009,444542.770
69.49544106666667,-49.70087533333334,953.275,18.47500,130,2009,387500.695
69.49544111388889,-49.70087548055556,953.2697,18.48333,130,2009,330486.914
69.49544117499998,-49.70087546944445,953.271,18.49167,130,2009,273497.830
69.49544118055555,-49.700875519444445,953.2681,18.50000,130,2009,216532.511
69.49544116111112,-49.70087559166668,953.2633,18.50833,130,2009,159587.704
69.49544114722222,-49.70087574166667,953.2568,18.51667,130,2009,102661.845
69.495441125,-49.700875813888906,953.2539,18.52500,130,2009,45754.368
69.49544111944445,-49.700875836111116,953.2482,18.53333,130,2009,-11138.412
69.49544108611111,-49.70087580555556,953.2468,18.54167,130,2009,-68016.782
69.495441075,-49.70087579722223,953.2403,18.55000,130,2009,-124884.154
69.49544107777778,-49.70087578611112,953.2377,18.55833,130,2009,-181740.416
69.49544108611111,-49.70087585277778,953.2326,18.56667,130,2009,-238587.322
69.49544108333333,-49.7008758888889,953.2288,18.57500,130,2009,-295429.567
69.49544106388889,-49.700876,953.222,18.58333,130,2009,-352265.461
69.49544103333334,-49.700876033333344,953.2166,18.59167,130,2009,-409097.800
69.49544103333334,-49.70087602222223,953.2133,18.60000,130,2009,-465927.668
69.49544104444443,-49.70087603611111,953.213,18.60833,130,2009,477245.015
69.49544106111111,-49.70087595555557,953.2117,18.61667,130,2009,420416.253
69.49544108333333,-49.7008758888889,953.2136,18.62500,130,2009,363587.982
69.49544108333333,-49.700875827777786,953.2144,18.63333,130,2009,306758.515
69.49544105833336,-49.700875791666675,953.2157,18.64167,130,2009,249927.844
69.49544104722222,-49.700875775,953.2168,18.65000,130,2009,193094.636
69.49544104444443,-49.70087578888891,953.2194,18.65833,130,2009,136258.782
69.49544105277779,-49.700875772222226,953.2183,18.66667,130,2009,79419.529
69.49544105277779,-49.70087577777778,953.2173,18.67500,130,2009,22576.336
