latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.49532780555555,-49.70160380833334,952.0498,23.17500,287,2009,486832.445
69.4953335138889,-49.70160395833333,953.4701,23.18333,287,2009,424304.238
69.49532939444443,-49.701606708333344,952.5615,23.19167,287,2009,361931.262
69.49532926111111,-49.701601497222235,952.6393,23.20000,287,2009,299816.461
69.49533154166667,-49.70159799444445,953.0805,23.20833,287,2009,237993.984
69.49533137222222,-49.70159801666667,952.8889,23.21667,287,2009,176467.742
69.49532962777779,-49.70159816944445,952.8368,23.22500,287,2009,115236.602
69.49533001944445,-49.701598161111114,952.9569,23.23333,287,2009,54292.919
69.49533019722222,-49.70159814166668,953.0161,23.24167,287,2009,-6368.649
69.49532977777778,-49.701598261111116,953.0014,23.25000,287,2009,-66759.780
69.49533011944445,-49.701598666666676,952.9838,23.25833,287,2009,-126898.608
69.49533123333333,-49.70159763611113,952.9314,23.26667,287,2009,-186796.838
69.49533186111111,-49.70159799722222,952.9431,23.27500,287,2009,-246463.584
69.49533239166666,-49.701597855555555,952.9163,23.28333,287,2009,-305909.900
69.49533238055555,-49.701598419444444,952.8837,23.29167,287,2009,-365143.633
69.49533208333334,-49.70159851388889,952.8656,23.30000,287,2009,-424176.278
69.495331475,-49.701599569444454,952.8713,23.30833,287,2009,-483016.713
69.49533173333333,-49.70159967777778,952.8633,23.31667,287,2009,458326.691
69.49533141666667,-49.70159995833335,952.8511,23.32500,287,2009,399840.401
69.49533131666666,-49.701599900000005,952.8615,23.33333,287,2009,341520.872
69.49533132777778,-49.70159988611111,952.851,23.34167,287,2009,283362.895
69.49533128888889,-49.701600005555555,952.854,23.35000,287,2009,225362.041
69.49533133888889,-49.701600097222226,952.8574,23.35833,287,2009,167513.946
69.4953315861111,-49.70160000277778,952.8443,23.36667,287,2009,109812.898
69.49533155833333,-49.70160024166667,952.8424,23.37500,287,2009,52254.190
69.49533149166666,-49.701600425,952.8661,23.38333,287,2009,-5166.624
69.49533151666665,-49.70160031944445,952.8806,23.39167,287,2009,-62454.909
69.49533148333333,-49.701600491666674,952.8957,23.40000,287,2009,-119616.417
69.49533138611112,-49.70160068611112,952.9004,23.40833,287,2009,-176657.384
69.49533135833332,-49.70160075555556,952.8969,23.41667,287,2009,-233581.111
69.49533140277778,-49.70160085000001,952.8834,23.42500,287,2009,-290391.505
69.49533150277777,-49.70160077222223,952.8678,23.43333,287,2009,-347092.543
69.49533140833333,-49.70160088055557,952.8688,23.44167,287,2009,-403688.342
69.49533136111111,-49.701601027777784,952.8592,23.45000,287,2009,-460182.047
69.49533133333334,-49.701601205555555,952.8529,23.45833,287,2009,483422.156
69.49533123333333,-49.701601302777775,952.8507,23.46667,287,2009,427117.621
