latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.49532968055556,-49.70160148055557,950.3615,23.16667,284,2009,478943.785
69.49531559722222,-49.701594675,950.9688,23.17500,284,2009,417379.451
69.49532091111111,-49.701603741666666,951.8539,23.18333,284,2009,355924.840
69.49533503055555,-49.70160626944445,953.2924,23.19167,284,2009,294772.212
69.49534240555556,-49.70160234444446,952.884,23.20000,284,2009,233965.823
69.49534474166667,-49.7015970138889,952.6639,23.20833,284,2009,173523.066
69.49535063333333,-49.701594705555564,952.1285,23.21667,284,2009,113434.097
69.49534958333334,-49.701588452777784,952.241,23.22500,284,2009,53688.755
69.49534373888889,-49.701583447222234,952.5925,23.23333,284,2009,-5728.809
69.49533740555556,-49.7015876888889,952.7475,23.24167,284,2009,-64835.909
69.49533814166666,-49.70158700555556,952.788,23.25000,284,2009,-123649.811
69.49533753611111,-49.70158895555556,952.7799,23.25833,284,2009,-182183.651
69.49533925833332,-49.70158663055557,952.7262,23.26667,284,2009,-240452.142
69.49533681666665,-49.701589772222235,952.8488,23.27500,284,2009,-298467.373
69.49533731666666,-49.70158923611111,952.7814,23.28333,284,2009,-356244.353
69.49533651388889,-49.70158895833334,952.8268,23.29167,284,2009,-413793.409
69.495336175,-49.70158998611112,952.8534,23.30000,284,2009,-471127.143
69.49533646944444,-49.701588680555574,952.8425,23.30833,284,2009,471746.114
69.49533755277778,-49.70158701111112,952.7607,23.31667,284,2009,414812.419
69.49533786944444,-49.70158646388891,952.7188,23.32500,284,2009,358065.063
69.49533807499999,-49.701586219444444,952.6869,23.33333,284,2009,301495.299
69.49533752500001,-49.701586216666676,952.6891,23.34167,284,2009,245092.974
69.4953365972222,-49.70158738055556,952.7273,23.35000,284,2009,188851.684
69.49533539166667,-49.701587700000005,952.7649,23.35833,284,2009,132766.779
69.495334725,-49.70158846111112,952.7726,23.36667,284,2009,76826.976
69.49533458333333,-49.701589244444456,952.7692,23.37500,284,2009,21027.924
69.49533417777778,-49.701589597222224,952.7929,23.38333,284,2009,-34637.685
69.49533414166667,-49.70158970555556,952.7985,23.39167,284,2009,-90174.636
69.49533364166666,-49.70158997222223,952.8238,23.40000,284,2009,-145589.747
69.49533391666667,-49.70159012777779,952.8072,23.40833,284,2009,-200888.639
69.49533344444443,-49.70159061666667,952.8423,23.41667,284,2009,-256073.485
69.49533358888888,-49.701590469444454,952.8396,23.42500,284,2009,-311151.729
69.49533336666667,-49.7015903388889,952.8644,23.43333,284,2009,-366126.895
69.49533338055555,-49.70159027777778,952.8662,23.44167,284,2009,-421001.965
69.49533337222222,-49.70159029444446,952.8681,23.45000,284,2009,-475778.066
69.49533331666667,-49.70159023333334,952.8747,23.45833,284,2009,469540.668
69.49533362777778,-49.70158978333333,952.8631,23.46667,284,2009,414939.167
69.49533354166667,-49.70159021944445,952.8901,23.47500,284,2009,360416.683
69.49533353055554,-49.701590358333334,952.8877,23.48333,284,2009,305972.691
69.495333375,-49.70159106944445,952.9251,23.49167,284,2009,251604.188
69.49533341666667,-49.70159088333334,952.9276,23.50000,284,2009,197310.623
69.49533340277777,-49.701591030555555,952.9293,23.50833,284,2009,143088.906
69.495333425,-49.70159104166667,952.9258,23.51667,284,2009,88939.602
69.495333425,-49.701591247222225,952.9173,23.52500,284,2009,34857.161
69.49533328055556,-49.70159173333334,952.9414,23.53333,284,2009,-19161.244
69.495333325,-49.701591500000006,952.926,23.54167,284,2009,-73120.892
69.49533334722224,-49.70159135277779,952.9257,23.55000,284,2009,-127021.940
69.49533342777778,-49.70159096944445,952.9086,23.55833,284,2009,-180864.718
69.49533347777779,-49.701590666666675,952.9,23.56667,284,2009,-234648.835
69.49533341666667,-49.701590780555556,952.8999,23.57500,284,2009,-288375.978
69.49533343611111,-49.70159076944445,952.8852,23.58333,284,2009,-342048.050
69.49533336111111,-49.70159090833334,952.8859,23.59167,284,2009,-395666.744
69.49533336666667,-49.70159083888889,952.8784,23.60000,284,2009,-449233.129
69.49533338333333,-49.70159069166667,952.8778,23.60833,284,2009,497253.854
69.4953335,-49.7015904,952.8686,23.61667,284,2009,443788.550
69.49533345,-49.70159052777779,952.8771,23.62500,284,2009,390369.961
69.49533336388889,-49.70159080555556,952.8824,23.63333,284,2009,336998.487
69.49533317499998,-49.70159104722222,952.9019,23.64167,284,2009,283673.031
69.49533321388888,-49.70159079722223,952.8876,23.65000,284,2009,230389.547
69.49533321111112,-49.70159066111112,952.8811,23.65833,284,2009,177147.930
69.49533321111112,-49.70159052777779,952.8772,23.66667,284,2009,123946.109
69.4953331388889,-49.70159078888891,952.886,23.67500,284,2009,70783.834
69.49533315000001,-49.70159071388889,952.8853,23.68333,284,2009,17658.790
69.49533309166667,-49.701590863888896,952.8949,23.69167,284,2009,-35430.761
69.49533302777778,-49.70159106666668,952.9048,23.70000,284,2009,-88486.510
69.49533300277778,-49.701591119444444,952.9087,23.70833,284,2009,-141508.606
69.49533297777778,-49.7015912277778,952.912,23.71667,284,2009,-194499.308
69.495333,-49.70159104444445,952.9055,23.72500,284,2009,-247458.875
69.49533309722223,-49.70159092777779,952.8953,23.73333,284,2009,-300390.052
69.49533310277778,-49.70159096111112,952.8951,23.74167,284,2009,-353293.029
69.49533301666666,-49.701591194444454,952.9043,23.75000,284,2009,-406168.189
69.49533307777777,-49.70159120555556,952.9009,23.75833,284,2009,-459011.041
69.49533306111111,-49.70159115833334,952.9016,23.76667,284,2009,488175.620
69.495332925,-49.70159125555556,952.9082,23.77500,284,2009,435383.712
69.4953328888889,-49.701591322222235,952.9116,23.78333,284,2009,382609.716
69.4953327861111,-49.70159139444446,952.914,23.79167,284,2009,329850.966
69.49533283611112,-49.70159126944445,952.9078,23.80000,284,2009,277106.204
69.49533289444445,-49.701591283333336,952.9059,23.80833,284,2009,224380.819
69.49533270277777,-49.70159139444446,952.912,23.81667,284,2009,171671.298
69.49533263888888,-49.70159136944445,952.9103,23.82500,284,2009,118977.429
69.49533269444446,-49.70159128611111,952.9053,23.83333,284,2009,66299.960
69.49533263888888,-49.701591366666676,952.9061,23.84167,284,2009,13638.965
69.49533273888889,-49.701591197222236,952.8981,23.85000,284,2009,-39006.015
69.49533266666667,-49.70159118055556,952.8982,23.85833,284,2009,-91635.747
69.4953326861111,-49.70159116666667,952.8969,23.86667,284,2009,-144250.850
69.49533258888889,-49.701591363888895,952.9029,23.87500,284,2009,-196852.299
69.49533251111112,-49.701591469444445,952.9076,23.88333,284,2009,-249440.776
69.49533246388889,-49.70159150277778,952.9102,23.89167,284,2009,-302015.893
69.49533258888889,-49.701591436111116,952.9046,23.90000,284,2009,-354576.832
69.49533257222222,-49.701591569444446,952.9076,23.90833,284,2009,-407123.727
69.49533251666666,-49.7015916638889,952.9102,23.91667,284,2009,-459657.686
69.49533236111111,-49.701591783333335,952.9158,23.92500,284,2009,487821.632
69.49533237777779,-49.7015916,952.9054,23.93333,284,2009,435310.890
69.49533237777779,-49.70159152222223,952.8993,23.94167,284,2009,382810.136
69.49533238055555,-49.70159152222223,952.896,23.95000,284,2009,330320.898
69.49533238888888,-49.701591505555555,952.8944,23.95833,284,2009,277841.183
69.49533242222223,-49.70159133888889,952.8878,23.96667,284,2009,225372.475
69.49533242500002,-49.70159131666667,952.887,23.97500,284,2009,172913.822
69.49533239166666,-49.70159139722223,952.8922,23.98333,284,2009,120463.824
69.49533234166668,-49.70159147777778,952.899,23.99167,284,2009,68024.1980.000
69.49533234166668,-49.70159147777778,952.899,23.99167,284,2009,0.000
