latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
69.49533069166667,-49.701617430555565,954.5044,0.00000,292,2009,484366.745
69.49532808333333,-49.70161497777779,952.382,0.00833,292,2009,428021.884
69.49533304166665,-49.70161997777779,950.8566,0.01667,292,2009,371682.057
69.49533110555555,-49.70160875,953.6325,0.02500,292,2009,315356.149
69.49533075833334,-49.70160943333334,952.7219,0.03333,292,2009,259023.801
69.49532862777778,-49.701607505555565,953.1592,0.04167,292,2009,202697.164
69.49533021944444,-49.701610122222235,952.7542,0.05000,292,2009,146370.775
69.49533135277778,-49.70161404722223,952.6235,0.05833,292,2009,90049.337
69.49533059999999,-49.70161725833334,952.7333,0.06667,292,2009,33729.751
69.49532849444445,-49.70161515555555,953.1225,0.07500,292,2009,-22587.475
69.4953287,-49.701620144444455,952.8164,0.08333,292,2009,-78905.377
69.495328575,-49.70162157777778,952.7566,0.09167,292,2009,-135220.326
69.49532853055555,-49.70162295277779,952.8249,0.10000,292,2009,-191534.565
69.49532825555556,-49.701623155555566,952.6651,0.10833,292,2009,-247848.828
69.4953284,-49.70162146666668,952.7645,0.11667,292,2009,-304162.726
69.49532865277777,-49.70162204444445,952.7786,0.12500,292,2009,-360481.050
69.49532910555556,-49.701623377777786,952.6964,0.13333,292,2009,-416802.656
69.49532938055556,-49.701622741666675,952.6829,0.14167,292,2009,-473124.982
69.49533006666667,-49.70162213055556,952.528,0.15000,292,2009,470553.231
69.49533048611111,-49.701621736111115,952.4441,0.15833,292,2009,414231.290
69.49532995,-49.70162191111111,952.5635,0.16667,292,2009,357912.141
69.49532967222223,-49.70162315000001,952.6151,0.17500,292,2009,301600.435
69.49533030555556,-49.70162165555556,952.4931,0.18333,292,2009,245292.097
69.49533035277778,-49.70162030277779,952.5278,0.19167,292,2009,188987.133
69.4953298861111,-49.70162160277778,952.6293,0.20000,292,2009,132685.203
69.4953298361111,-49.701621700000004,952.6686,0.20833,292,2009,76383.853
69.49532970277777,-49.70162106111112,952.704,0.21667,292,2009,20081.390
69.49532967777778,-49.70162148055556,952.7252,0.22500,292,2009,-36223.095
69.49532949444446,-49.70162162222224,952.779,0.23333,292,2009,-92530.258
69.49532897777777,-49.70162291944445,952.9092,0.24167,292,2009,-148836.123
69.49532899166665,-49.70162278333334,952.8916,0.25000,292,2009,-205138.585
69.49532896111111,-49.70162263888889,952.871,0.25833,292,2009,-261437.134
69.49532899444445,-49.70162262777778,952.8447,0.26667,292,2009,-317731.743
69.49532892222223,-49.70162263055556,952.8607,0.27500,292,2009,-374022.415
69.49532873333335,-49.70162286666667,952.9288,0.28333,292,2009,-430309.155
69.4953287361111,-49.701622775000004,952.9102,0.29167,292,2009,-486589.775
69.495328725,-49.70162312222222,952.9116,0.30000,292,2009,457132.629
69.4953287,-49.70162317777779,952.9044,0.30833,292,2009,400854.803
69.49532867777778,-49.701622519444456,952.9523,0.31667,292,2009,344579.940
69.49532873055557,-49.70162208055556,952.9648,0.32500,292,2009,288305.900
69.49532883055555,-49.701621794444456,952.9426,0.33333,292,2009,232033.018
69.49532885555554,-49.70162116111112,952.9629,0.34167,292,2009,175761.776
69.49532898611112,-49.70162053333334,952.9409,0.35000,292,2009,119491.943
69.49532897222223,-49.70162090833334,952.9493,0.35833,292,2009,63223.182
69.495329025,-49.701620341666676,952.9565,0.36667,292,2009,6956.156
69.495328925,-49.70162039444445,953.0008,0.37500,292,2009,-49307.469
69.49532881388889,-49.701620966666674,953.0358,0.38333,292,2009,-105568.296
69.49532878611112,-49.70162115,953.0299,0.39167,292,2009,-161828.124
69.49532880555554,-49.70162111388889,953.024,0.40000,292,2009,-218086.732
69.49532881944444,-49.70162128611111,953.0127,0.40833,292,2009,-274345.565
69.49532883611111,-49.70162116111112,953.0082,0.41667,292,2009,-330604.751
69.49532883055555,-49.7016212638889,953.0008,0.42500,292,2009,-386863.862
69.49532880833333,-49.70162126111112,953.0184,0.43333,292,2009,-443120.696
69.49532882777778,-49.70162138055556,953.0085,0.44167,292,2009,-499377.095
69.49532884444444,-49.701621258333326,953.0087,0.45000,292,2009,444369.516
69.49532893611111,-49.70162084722222,952.9846,0.45833,292,2009,388115.930
69.49532893611111,-49.70162108055556,952.9792,0.46667,292,2009,331863.707
69.49532903333333,-49.70162058333334,952.9482,0.47500,292,2009,275612.872
69.49532908055555,-49.70162048888889,952.9244,0.48333,292,2009,219363.405
69.49532913611112,-49.70162018333333,952.9085,0.49167,292,2009,163113.876
69.49532916111112,-49.70162023611112,952.8988,0.50000,292,2009,106865.060
69.4953292111111,-49.70162016388889,952.8831,0.50833,292,2009,50614.225
69.49532923611112,-49.70162013333334,952.8723,0.51667,292,2009,-5636.429
69.49532921388888,-49.70162017500001,952.8726,0.52500,292,2009,-61887.275
